taxa	taxid	superkingdom	clade	kingdom	family	genus
Enterococcus casseliflavus	37734	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Vagococcus fluvialis	2738	Bacteria	Terrabacteria group	NA	Enterococcaceae	Vagococcus
Vagococcus hydrophili	2714947	Bacteria	Terrabacteria group	NA	Enterococcaceae	Vagococcus
Tetragenococcus halophilus	51669	Bacteria	Terrabacteria group	NA	Enterococcaceae	Tetragenococcus
Granulicatella adiacens	46124	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Granulicatella
Granulicatella elegans	137732	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Granulicatella
Dolosigranulum pigrum	29394	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Dolosigranulum
Marinilactibacillus sp. 15R	1911586	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Marinilactibacillus
Abiotrophia defectiva	46125	Bacteria	Terrabacteria group	NA	Aerococcaceae	Abiotrophia
Veillonella parvula	29466	Bacteria	Terrabacteria group	NA	Veillonellaceae	Veillonella
Veillonella atypica	39777	Bacteria	Terrabacteria group	NA	Veillonellaceae	Veillonella
Veillonella nakazawae	2682456	Bacteria	Terrabacteria group	NA	Veillonellaceae	Veillonella
Veillonella rodentium	248315	Bacteria	Terrabacteria group	NA	Veillonellaceae	Veillonella
Veillonella sp. S12025-13	2682455	Bacteria	Terrabacteria group	NA	Veillonellaceae	Veillonella
Veillonella dispar	39778	Bacteria	Terrabacteria group	NA	Veillonellaceae	Veillonella
Megasphaera stantonii	2144175	Bacteria	Terrabacteria group	NA	Veillonellaceae	Megasphaera
Megasphaera massiliensis	1232428	Bacteria	Terrabacteria group	NA	Veillonellaceae	Megasphaera
Megasphaera elsdenii	907	Bacteria	Terrabacteria group	NA	Veillonellaceae	Megasphaera
Dialister pneumosintes	39950	Bacteria	Terrabacteria group	NA	Veillonellaceae	Dialister
Selenomonas sp. oral taxon 478	712538	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Selenomonas
Selenomonas sp. oral taxon 136	713030	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Selenomonas
Selenomonas sputigena	69823	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Selenomonas
Selenomonas ruminantium	971	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Selenomonas
Megamonas funiformis	437897	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Megamonas
Pectinatus frisingensis	865	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Pectinatus
Sporomusa termitida	2377	Bacteria	Terrabacteria group	NA	Sporomusaceae	Sporomusa
Acidaminococcus intestini	187327	Bacteria	Terrabacteria group	NA	Acidaminococcaceae	Acidaminococcus
Phascolarctobacterium faecium	33025	Bacteria	Terrabacteria group	NA	Acidaminococcaceae	Phascolarctobacterium
Romboutsia sp. CE17	2724150	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Romboutsia
Romboutsia ilealis	1115758	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Romboutsia
Romboutsia hominis	1507512	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Romboutsia
Clostridioides difficile	1496	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Clostridioides
Clostridioides sp. ES-W-0016-02	2770788	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Clostridioides
Peptacetobacter hiranonis	89152	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Peptacetobacter
Tepidibacter sp. 8C15b	2925782	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Tepidibacter
Paeniclostridium sordellii	1505	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Paeniclostridium
Filifactor alocis	143361	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Filifactor
Terrisporobacter sp. MCA3	2813371	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Terrisporobacter
Acetoanaerobium sticklandii	1511	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Acetoanaerobium
Peptoclostridium acidaminophilum	1731	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Peptoclostridium
Butyrivibrio fibrisolvens	831	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Butyrivibrio
Butyrivibrio hungatei	185008	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Butyrivibrio
Roseburia intestinalis	166486	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Roseburia
Roseburia sp. NSJ-69	2763062	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Roseburia
Anaerotignum propionicum	28446	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerotignum
Lachnoanaerobaculum umeaense	617123	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoanaerobaculum
Qiania dongpingensis	2763669	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Qiania
Coprococcus eutactus	33043	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Coprococcus
Blautia pseudococcoides	1796616	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia sp. NBRC 113351	2877527	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
[Clostridium] hylemonae	89153	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
[Clostridium] colinum	36835	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Tyzzerella
Lacrimispora sphenoides	29370	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lacrimispora
Anaerobutyricum hallii	39488	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerobutyricum
[Ruminococcus] torques	33039	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Mediterraneibacter
[Ruminococcus] gnavus	33038	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Mediterraneibacter
Pseudobutyrivibrio xylanivorans	185007	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Pseudobutyrivibrio
Anaerostipes hadrus	649756	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerostipes
Faecalicatena sp. Marseille-Q4148	2823316	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Faecalicatena
Lachnospira eligens	39485	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnospira
Simiaoa sunii	2763672	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Simiaoa
Sellimonas intestinalis	1653434	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Sellimonas
Anaerocolumna sedimenticola	2696063	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerocolumna
Herbinix luporum	1679721	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Herbinix
Clostridium botulinum	1491	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. MD294	97138	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. M62/1	411486	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. SY8519	1042156	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. DL-VIII	641107	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. C5S11	704125	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. 001	1970093	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium saccharobutylicum	169679	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium pasteurianum	1501	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium perfringens	1502	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium saccharoperbutylacetonicum	36745	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium drakei	332101	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium cochlearium	1494	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium tetani	1513	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium beijerinckii	1520	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium argentinense	29341	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium cellulovorans	1493	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium bornimense	1216932	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium carboxidivorans	217159	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium isatidis	182773	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium baratii	1561	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium kluyveri	1534	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Serpentinicella alkaliphila	1734049	Bacteria	Terrabacteria group	NA	Clostridiaceae	Serpentinicella
Caloramator sp. E03	2576307	Bacteria	Terrabacteria group	NA	Clostridiaceae	Caloramator
Alkaliphilus metalliredigens	208226	Bacteria	Terrabacteria group	NA	Clostridiaceae	Alkaliphilus
Mogibacterium diversum	114527	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Mogibacterium
Mogibacterium pumilum	86332	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Mogibacterium
Emergencia timonensis	1776384	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Emergencia
Aminipila luticellarii	2507160	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Aminipila
Thermaerobacter sp. FW80	2546351	Bacteria	Terrabacteria group	NA	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter
Ruminiclostridium herbifermentans	2488810	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ruminiclostridium
Acetivibrio thermocellus	1515	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Acetivibrio
Ruminococcus bovis	2564099	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ruminococcus
Solibaculum mannosilyticum	2780922	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Solibaculum
Mageeibacillus indolicus	884684	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Mageeibacillus
Acutalibacter muris	1796620	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Acutalibacter
Eubacterium sp. MSJ-33	2841528	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Eubacterium
Acetobacterium woodii	33952	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Acetobacterium
Acetobacterium wieringae	52694	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Acetobacterium
Alkalibacter sp. ES005	2815577	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Alkalibacter
Vallitalea guaymasensis	1185412	Bacteria	Terrabacteria group	NA	Vallitaleaceae	Vallitalea
Vallitalea pronyensis	1348613	Bacteria	Terrabacteria group	NA	Vallitaleaceae	Vallitalea
Christensenella minuta	626937	Bacteria	Terrabacteria group	NA	Christensenellaceae	Christensenella
Desulfitobacterium metallireducens	142877	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Desulfitobacterium
Desulfosporosinus orientis	1563	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Desulfosporosinus
Candidatus Contubernalis alkalaceticum	338645	Bacteria	Terrabacteria group	NA	Syntrophomonadaceae	Candidatus Contubernalis
Desulfofarcimen acetoxidans	58138	Bacteria	Terrabacteria group	NA	Peptococcaceae	Desulfofarcimen
Alkalicella caledoniensis	2731377	Bacteria	Terrabacteria group	NA	Proteinivoraceae	Alkalicella
Desulfoscipio gibsoniae	102134	Bacteria	Terrabacteria group	NA	Desulfallaceae	Desulfoscipio
Iocasia fonsfrigidae	2682810	Bacteria	Terrabacteria group	NA	Halanaerobiaceae	Iocasia
Thermoanaerobacter wiegelii	46354	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Thermoanaerobacter
Thermoanaerobacterium thermosaccharolyticum	1517	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
Biomaibacter acetigenes	2316383	Bacteria	Terrabacteria group	NA	Tepidanaerobacteraceae	Biomaibacter
Finegoldia magna	1260	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Finegoldia
Parvimonas micra	33033	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Parvimonas
Anaerococcus prevotii	33034	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Anaerococcus
Anaerococcus mediterraneensis	1870984	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Anaerococcus
Peptoniphilus sp. SAHP1	2948573	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Peptoniphilus
Peptoniphilus harei	54005	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Peptoniphilus
Peptoniphilus ivorii	54006	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Peptoniphilus
Helcococcus kunzii	40091	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Helcococcus
Murdochiella vaginalis	1852373	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Murdochiella
Miniphocaeibacter halophilus	2931922	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Miniphocaeibacter
Caloranaerobacter azorensis	116090	Bacteria	Terrabacteria group	NA	Thermohalobacteraceae	Caloranaerobacter
Tissierella sp. JN-28	2507161	Bacteria	Terrabacteria group	NA	Acidilutibacteraceae	Acidilutibacter
Keratinibaculum paraultunense	1278232	Bacteria	Terrabacteria group	NA	Tepidimicrobiaceae	Keratinibaculum
Gudongella oleilytica	1582259	Bacteria	Terrabacteria group	NA	Tissierellaceae	Gudongella
Gottschalkia acidurici	1556	Bacteria	Terrabacteria group	NA	Gottschalkiaceae	Gottschalkia
Sedimentibacter sp. zth1	2816908	Bacteria	Terrabacteria group	NA	NA	Sedimentibacter
Ezakiella coagulans	46507	Bacteria	Terrabacteria group	NA	NA	Ezakiella
Bulleidia sp. zg-1006	2806552	Bacteria	Terrabacteria group	NA	Erysipelotrichaceae	Bulleidia
[Clostridium] innocuum	1522	Bacteria	Terrabacteria group	NA	Coprobacillaceae	Thomasclavelia
Erysipelatoclostridium ramosum	1547	Bacteria	Terrabacteria group	NA	Coprobacillaceae	Thomasclavelia
Faecalibaculum rodentium	1702221	Bacteria	Terrabacteria group	NA	Erysipelotrichaceae	Faecalibaculum
Longicatena caecimuris	1796635	Bacteria	Terrabacteria group	NA	Erysipelotrichaceae	Longicatena
Faecalibacillus intestinalis	1982626	Bacteria	Terrabacteria group	NA	Erysipelotrichaceae	Faecalibacillus
Mycobacterium canettii	78331	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Mycobacterium sp. YC-RL4	1682113	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Mycobacterium sp. WY10	1920667	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Mycobacterium kansasii	1768	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Mycobacterium noviomagense	459858	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Mycobacterium saskatchewanense	220927	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Mycolicibacterium tokaiense	39695	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium parafortuitum	39692	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium smegmatis	1772	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium helvum	1534349	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium neoaurum	1795	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium celeriflavum	1249101	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium mengxianglii	2736649	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium rhodesiae	36814	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycobacterium doricum	126673	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycolicibacterium confluentis	28047	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Mycobacteroides abscessus	36809	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacteroides
Mycolicibacillus parakoreensis	1069221	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacillus
Corynebacterium glucuronolyticum	39791	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium kefirresidentii	1979527	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium renale	1724	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium sp. NML98-0116	702967	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium sp. sy039	2599641	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium nuruki	1032851	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium matruchotii	43768	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium stationis	1705	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium tuberculostearicum	38304	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium jeikeium	38289	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium propinquum	43769	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium imitans	156978	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium aurimucosum	169292	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium atypicum	191610	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium kroppenstedtii	161879	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium simulans	146827	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium phocae	161895	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium coyleae	53374	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium lactis	1231000	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium halotolerans	225326	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium uterequi	1072256	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium segmentosum	43990	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium minutissimum	38301	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium kutscheri	35755	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium bovis	36808	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium incognita	2754725	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium glutamicum	1718	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Corynebacterium comes	2675218	Bacteria	Terrabacteria group	NA	Corynebacteriaceae	Corynebacterium
Rhodococcus sp. C1	644410	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Rhodococcus sp. B7740	1564114	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Rhodococcus rhodochrous	1829	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Rhodococcus coprophilus	38310	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Nocardia cyriacigeorgica	135487	Bacteria	Terrabacteria group	NA	Nocardiaceae	Nocardia
Nocardia gipuzkoensis	2749991	Bacteria	Terrabacteria group	NA	Nocardiaceae	Nocardia
Lawsonella clevelandensis	1528099	Bacteria	Terrabacteria group	NA	Lawsonellaceae	Lawsonella
Gordonia polyisoprenivorans	84595	Bacteria	Terrabacteria group	NA	Gordoniaceae	Gordonia
Tsukamurella paurometabola	2061	Bacteria	Terrabacteria group	NA	Tsukamurellaceae	Tsukamurella
Fannyhessea vaginae	82135	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Fannyhessea
Schaalia odontolytica	1660	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Schaalia
Schaalia meyeri	52773	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Schaalia
Schaalia sp. 19OD2882	2794089	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Schaalia
Schaalia sp. JY-X169	2758572	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Schaalia
Schaalia cardiffensis	181487	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Schaalia
Schaalia turicensis	131111	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Schaalia
Actinomyces oris	544580	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces pacaensis	1852377	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces trachealis	2763540	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces sp. oral taxon 414	712122	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces sp. oral taxon 171	706438	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces sp. zg-332	2708340	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces sp. HMT897	2789424	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces faecalis	2722820	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces naeslundii	1655	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces slackii	52774	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces howellii	52771	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces weissii	675090	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces radicidentis	111015	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces viscosus	1656	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
Actinomyces gaoshouyii	1960083	Bacteria	Terrabacteria group	NA	Actinomycetaceae	Actinomyces
