taxa	taxid	superkingdom	clade	kingdom	family	genus
Streptococcus suis	1307	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus pneumoniae	1313	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus chenjunshii	2173853	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Lactococcus garvieae	1363	Bacteria	Terrabacteria group	NA	Streptococcaceae	Lactococcus
Lactococcus lactis	1358	Bacteria	Terrabacteria group	NA	Streptococcaceae	Lactococcus
Carnobacterium inhibens	147709	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Carnobacterium
Carnobacterium maltaromaticum	2751	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Carnobacterium
Dolosigranulum pigrum	29394	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Dolosigranulum
Granulicatella adiacens	46124	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Granulicatella
Granulicatella elegans	137732	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Granulicatella
Abiotrophia defectiva	46125	Bacteria	Terrabacteria group	NA	Aerococcaceae	Abiotrophia
Suicoccus acidiformans	2036206	Bacteria	Terrabacteria group	NA	Aerococcaceae	Suicoccus
Clostridium tetani	1513	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium botulinum	1491	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium perfringens	1502	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. C1	1155388	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. BNL1100	755731	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium beijerinckii	1520	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium chauvoei	46867	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium manihotivorum	2320868	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium cochlearium	1494	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium saccharoperbutylacetonicum	36745	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium cadaveris	1529	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Geosporobacter ferrireducens	1424294	Bacteria	Terrabacteria group	NA	Clostridiaceae	Geosporobacter
Serpentinicella alkaliphila	1734049	Bacteria	Terrabacteria group	NA	Clostridiaceae	Serpentinicella
Paraclostridium bifermentans	1490	Bacteria	Terrabacteria group	NA	Clostridiaceae	Paraclostridium
Anaerobutyricum hallii	39488	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerobutyricum
Blautia liquoris	2779518	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia hansenii	1322	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia obeum	40520	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Anaerostipes hadrus	649756	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerostipes
Anaerostipes rhamnosivorans	1229621	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerostipes
[Ruminococcus] torques	33039	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Mediterraneibacter
[Ruminococcus] gnavus	33038	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Mediterraneibacter
Roseburia hominis	301301	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Roseburia
Novisyntrophococcus fermenticellae	2068655	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Novisyntrophococcus
Dorea longicatena	88431	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Dorea
[Clostridium] hylemonae	89153	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
Lachnoclostridium phocaeense	1871021	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
Wansuia hejianensis	2763667	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Wansuia
Butyrivibrio fibrisolvens	831	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Butyrivibrio
Simiaoa sunii	2763672	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Simiaoa
Lacrimispora sphenoides	29370	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lacrimispora
Sellimonas intestinalis	1653434	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Sellimonas
[Clostridium] colinum	36835	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Tyzzerella
Coprococcus catus	116085	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Coprococcus
Ruminococcus bovis	2564099	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ruminococcus
Ruminococcus champanellensis	1161942	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ruminococcus
Vescimonas fastidiosa	2714353	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Vescimonas
Vescimonas coprocola	2714355	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Vescimonas
Pusillibacter faecalis	2714358	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Pusillibacter
Caproicibacterium amylolyticum	2766537	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Caproicibacterium
Caproicibacterium lactatifermentans	2666138	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Caproicibacterium
Dysosmobacter sp. Marseille-Q4140	2830675	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Dysosmobacter
Dysosmobacter welbionis	2093857	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Dysosmobacter
Acutalibacter muris	1796620	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Acutalibacter
Acetivibrio clariflavus	288965	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Acetivibrio
Caproiciproducens sp. NJN-50	2507162	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Caproiciproducens
Flavonifractor plautii	292800	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Flavonifractor
Ethanoligenens harbinense	253239	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ethanoligenens
Fastidiosipila sanguinis	236753	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Fastidiosipila
Clostridioides difficile	1496	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Clostridioides
Clostridioides sp. ES-S-0054-01	2770780	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Clostridioides
Romboutsia ilealis	1115758	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Romboutsia
Peptacetobacter hiranonis	89152	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Peptacetobacter
Mogibacterium diversum	114527	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Mogibacterium
Mogibacterium pumilum	86332	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Mogibacterium
Aminipila luticellarii	2507160	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Aminipila
Intestinimonas butyriciproducens	1297617	Bacteria	Terrabacteria group	NA	NA	Intestinimonas
Thermaerobacter sp. PB12/4term	2293838	Bacteria	Terrabacteria group	NA	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter
Massilistercora timonensis	2086584	Bacteria	Terrabacteria group	NA	NA	Massilistercora
Desulforamulus ruminis	1564	Bacteria	Terrabacteria group	NA	Peptococcaceae	Desulforamulus
Candidatus Desulforudis audaxviator	471827	Bacteria	Terrabacteria group	NA	Peptococcaceae	Candidatus Desulforudis
Heliorestis convoluta	356322	Bacteria	Terrabacteria group	NA	Heliobacteriaceae	Heliorestis
Heliomicrobium modesticaldum	35701	Bacteria	Terrabacteria group	NA	Heliobacteriaceae	Heliomicrobium
Desulfitobacterium dehalogenans	36854	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Desulfitobacterium
Acetobacterium woodii	33952	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Acetobacterium
Candidatus Contubernalis alkalaceticum	338645	Bacteria	Terrabacteria group	NA	Syntrophomonadaceae	Candidatus Contubernalis
Symbiobacterium thermophilum	2734	Bacteria	Terrabacteria group	NA	Symbiobacteriaceae	Symbiobacterium
Christensenella sp. Marseille-P3954	2086585	Bacteria	Terrabacteria group	NA	Christensenellaceae	Christensenella
Thermincola potens	863643	Bacteria	Terrabacteria group	NA	Thermincolaceae	Thermincola
Gelria sp. Kuro-4	2796927	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Gelria
Ammonifex degensii	42838	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Ammonifex
Carboxydothermus hydrogenoformans	129958	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Carboxydothermus
Thermoanaerobacterium saccharolyticum	28896	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
Thermoanaerobacterium thermosaccharolyticum	1517	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
Caldicellulosiruptor owensensis	55205	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
Mahella australiensis	252966	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella
Zhaonella formicivorans	2528593	Bacteria	Terrabacteria group	NA	Zhaonellaceae	Zhaonella
Tepidanaerobacter acetatoxydans	499229	Bacteria	Terrabacteria group	NA	Tepidanaerobacteraceae	Tepidanaerobacter
Natranaerofaba carboxydovora	2742683	Bacteria	Terrabacteria group	NA	Natranaerofabaceae	Natranaerofaba
Koleobacter methoxysyntrophicus	2751313	Bacteria	Terrabacteria group	NA	Koleobacteraceae	Koleobacter
Anaerococcus prevotii	33034	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Anaerococcus
Anaerococcus obesiensis	1287640	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Anaerococcus
Anaerococcus mediterraneensis	1870984	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Anaerococcus
Anaerococcus vaginalis	33037	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Anaerococcus
Finegoldia magna	1260	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Finegoldia
Peptoniphilus ivorii	54006	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Peptoniphilus
Parvimonas micra	33033	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Parvimonas
Murdochiella vaginalis	1852373	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Murdochiella
Miniphocaeibacter halophilus	2931922	Bacteria	Terrabacteria group	NA	Peptoniphilaceae	Miniphocaeibacter
Gottschalkia acidurici	1556	Bacteria	Terrabacteria group	NA	Gottschalkiaceae	Gottschalkia
Caloranaerobacter azorensis	116090	Bacteria	Terrabacteria group	NA	Thermohalobacteraceae	Caloranaerobacter
Ezakiella coagulans	46507	Bacteria	Terrabacteria group	NA	NA	Ezakiella
Faecalitalea cylindroides	39483	Bacteria	Terrabacteria group	NA	Erysipelotrichaceae	Faecalitalea
Intestinibaculum porci	2487118	Bacteria	Terrabacteria group	NA	Erysipelotrichaceae	Intestinibaculum
Erysipelatoclostridium ramosum	1547	Bacteria	Terrabacteria group	NA	Coprobacillaceae	Thomasclavelia
Faecalibacillus intestinalis	1982626	Bacteria	Terrabacteria group	NA	Erysipelotrichaceae	Faecalibacillus
Megamonas funiformis	437897	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Megamonas
Megamonas hypermegale	158847	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Megamonas
Selenomonas ruminantium	971	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Selenomonas
Selenomonas sputigena	69823	Bacteria	Terrabacteria group	NA	Selenomonadaceae	Selenomonas
Sporomusa termitida	2377	Bacteria	Terrabacteria group	NA	Sporomusaceae	Sporomusa
Veillonella parvula	29466	Bacteria	Terrabacteria group	NA	Veillonellaceae	Veillonella
Dialister pneumosintes	39950	Bacteria	Terrabacteria group	NA	Veillonellaceae	Dialister
Phascolarctobacterium sp. Marseille-Q4147	2823317	Bacteria	Terrabacteria group	NA	Acidaminococcaceae	Phascolarctobacterium
Phascolarctobacterium faecium	33025	Bacteria	Terrabacteria group	NA	Acidaminococcaceae	Phascolarctobacterium
Nocardioides aquaticus	160826	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. HDW12B	2714939	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. S5	2017486	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. W7	2931390	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. zg-536	2803858	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. dk884	2662361	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. InS609-2	2760705	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. zg-1228	2763008	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. cx-173	2898796	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. WS12	2486272	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. MC1495	2736757	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. JS614	196162	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. S-1144	2582905	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. JQ2195	2592334	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. TF02-7	2917724	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides coralli	2872154	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides seonyuensis	2518371	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides mesophilus	433659	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sambongensis	2589074	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides panacis	2849501	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides rotundus	1774216	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides panacisoli	627624	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides ungokensis	1643322	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides euryhalodurans	2518370	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides humi	449461	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides marinisabuli	419476	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides piscis	2714938	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides houyundeii	2045452	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides yefusunii	2500546	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides okcheonensis	2894081	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides jishulii	2575440	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides cynanchi	2558918	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides baekrokdamisoli	1804624	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides dokdonensis	450734	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides daphniae	402297	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Aeromicrobium choanae	1736691	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Aeromicrobium
Aeromicrobium sp. zg-629	2663859	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Aeromicrobium
Aeromicrobium sp. A1-2	2107713	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Aeromicrobium
Aeromicrobium marinum	219314	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Aeromicrobium
Aeromicrobium erythreum	2041	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Aeromicrobium
Micropruina glycogenica	75385	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Micropruina
Marmoricola scoriae	642780	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Marmoricola
Pimelobacter simplex	2045	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Pimelobacter
Mumia sp. ZJ1417	2708082	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Mumia
Cutibacterium acnes	1747	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Cutibacterium
Cutibacterium avidum	33010	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Cutibacterium
Cutibacterium modestum	2559073	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Cutibacterium
Cutibacterium granulosum	33011	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Cutibacterium
Tessaracoccus timonensis	2161816	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Tessaracoccus
Propionibacterium acidifaciens	556499	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Propionibacterium
Propionibacterium freudenreichii	1744	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Propionibacterium
Vaginimicrobium propionicum	1871034	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Vaginimicrobium
Arachnia propionica	1750	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Arachnia
Microlunatus phosphovorus	29405	Bacteria	Terrabacteria group	NA	Propionibacteriaceae	Microlunatus
Kribbella flavida	182640	Bacteria	Terrabacteria group	NA	Kribbellaceae	Kribbella
Actinopolymorpha singaporensis	117157	Bacteria	Terrabacteria group	NA	Actinopolymorphaceae	Actinopolymorpha
Agrococcus sp. Marseille-Q4369	2810513	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agrococcus
Agrococcus sp. SCSIO52902	2933290	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agrococcus
Agrococcus carbonis	684552	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agrococcus
Agrococcus jejuensis	399736	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agrococcus
Mycetocola zhujimingii	2079792	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Mycetocola
Mycetocola spongiae	2859226	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Mycetocola
Microbacterium sp. Y-01	2048898	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium sp. A18JL241	2782166	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium sp. cx-55	2875948	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium sp. ABRD_28	2268461	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium sp. Nx66	2766784	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium chengjingii	2769067	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium sediminis	904291	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium chocolatum	84292	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium lemovicicum	1072463	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium oxydans	82380	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium resistens	156977	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium pygmaeum	370764	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Curtobacterium sp. Csp2	2495430	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Curtobacterium
Curtobacterium sp. Csp1	2495429	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Curtobacterium
Curtobacterium flaccumfaciens	2035	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Curtobacterium
Leucobacter sp. NB 10	2873270	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Leucobacter
Leucobacter sp. H25R-14	2932245	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Leucobacter
Leucobacter sp. CX169	2813744	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Leucobacter
Leifsonia shinshuensis	150026	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Leifsonia
Microcella flavibacter	1804990	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microcella
Salinibacterium sp. dk2585	2603292	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Salinibacterium
Salinibacterium sp. M195	2583374	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Salinibacterium
Aurantimicrobium photophilum	1987356	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Aurantimicrobium
Frigoribacterium sp. NBH87	2596916	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Frigoribacterium
Candidatus Rhodoluna planktonica	535712	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Rhodoluna
Aquiluna borgnonia	2499157	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Aquiluna
Gulosibacter sediminis	1729695	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Gulosibacter
Agromyces badenianii	2080742	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agromyces
Plantibacter sp. PA-3-X8	2480625	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Plantibacter
Protaetiibacter sp. SSC-01	2759943	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Protaetiibacter
Glaciihabitans sp. INWT7	2596912	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Glaciihabitans
Pontimonas salivibrio	1159327	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Pontimonas
Microterricola viridarii	412690	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microterricola
Marisediminicola antarctica	674079	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Marisediminicola
