taxa	taxid	superkingdom	clade	kingdom	family	genus
Streptococcus dysgalactiae	1334	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus equi	1336	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus gordonii	1302	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus mitis	28037	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus intermedius	1338	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus anginosus	1328	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus constellatus	76860	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus sp. oral taxon 431	712633	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus sp. LPB0220	2610896	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus sp. oral taxon 061	712623	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus sp. zg-86	2664091	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus sp. NPS 308	1902136	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus sp. 116-D4	2598453	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus salivarius	1304	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus chenjunshii	2173853	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus pantholopis	1811193	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus ilei	1156431	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus gallolyticus	315405	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus rubneri	1234680	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus gwangjuense	1433513	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus pseudoporcinus	361101	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus ratti	1341	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus porcinus	1340	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus canis	1329	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Streptococcus parasanguinis	1318	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Lactococcus cremoris	1359	Bacteria	Terrabacteria group	NA	Streptococcaceae	Lactococcus
Lactococcus garvieae	1363	Bacteria	Terrabacteria group	NA	Streptococcaceae	Lactococcus
Carnobacterium maltaromaticum	2751	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Carnobacterium
Granulicatella adiacens	46124	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Granulicatella
Granulicatella elegans	137732	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Granulicatella
Marinilactibacillus sp. 15R	1911586	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Marinilactibacillus
Dolosigranulum pigrum	29394	Bacteria	Terrabacteria group	NA	Carnobacteriaceae	Dolosigranulum
Enterococcus faecalis	1351	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Enterococcus faecium	1352	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Enterococcus raffinosus	71452	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Enterococcus avium	33945	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Enterococcus durans	53345	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Enterococcus gallinarum	1353	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Enterococcus saigonensis	1805431	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Tetragenococcus halophilus	51669	Bacteria	Terrabacteria group	NA	Enterococcaceae	Tetragenococcus
Tetragenococcus osmophilus	526944	Bacteria	Terrabacteria group	NA	Enterococcaceae	Tetragenococcus
Tetragenococcus koreensis	290335	Bacteria	Terrabacteria group	NA	Enterococcaceae	Tetragenococcus
Vagococcus penaei	633807	Bacteria	Terrabacteria group	NA	Enterococcaceae	Vagococcus
Vagococcus lutrae	81947	Bacteria	Terrabacteria group	NA	Enterococcaceae	Vagococcus
Melissococcus plutonius	33970	Bacteria	Terrabacteria group	NA	Enterococcaceae	Melissococcus
Aerococcus urinae	1376	Bacteria	Terrabacteria group	NA	Aerococcaceae	Aerococcus
Aerococcus urinaehominis	128944	Bacteria	Terrabacteria group	NA	Aerococcaceae	Aerococcus
Abiotrophia defectiva	46125	Bacteria	Terrabacteria group	NA	Aerococcaceae	Abiotrophia
Ignavigranum ruoffiae	89093	Bacteria	Terrabacteria group	NA	Aerococcaceae	Ignavigranum
Suicoccus acidiformans	2036206	Bacteria	Terrabacteria group	NA	Aerococcaceae	Suicoccus
Clostridium perfringens	1502	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium cellulovorans	1493	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. MF28	1702238	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. JN-1	2483110	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. 'deep sea'	2779445	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. DL-VIII	641107	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. M3/9	2934315	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaeropeptidivorans
Clostridium sp. JN-9	2507159	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. C1	1155388	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. MD294	97138	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. M62/1	411486	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sp. AWRP	2212991	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium botulinum	1491	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium tyrobutyricum	1519	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium roseum	84029	NA	NA	NA	NA	NA
Clostridium bornimense	1216932	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium intestinale	36845	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium acetobutylicum	1488	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium chauvoei	46867	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium aurantibutyricum	1551	NA	NA	NA	NA	NA
Clostridium beijerinckii	1520	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium manihotivorum	2320868	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium butyricum	1492	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium fermenticellae	2068654	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium kluyveri	1534	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium baratii	1561	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium formicaceticum	1497	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium estertheticum	238834	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium saccharobutylicum	169679	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium cochlearium	1494	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium sporogenes	1509	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium gasigenes	94869	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium tetani	1513	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium aceticum	84022	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium saccharoperbutylacetonicum	36745	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Clostridium novyi	1542	Bacteria	Terrabacteria group	NA	Clostridiaceae	Clostridium
Serpentinicella alkaliphila	1734049	Bacteria	Terrabacteria group	NA	Clostridiaceae	Serpentinicella
Crassaminicella thermophila	2599308	Bacteria	Terrabacteria group	NA	Clostridiaceae	Crassaminicella
Alkaliphilus metalliredigens	208226	Bacteria	Terrabacteria group	NA	Clostridiaceae	Alkaliphilus
Alkaliphilus sp. B6464	2731219	Bacteria	Terrabacteria group	NA	Clostridiaceae	Alkaliphilus
Geosporobacter ferrireducens	1424294	Bacteria	Terrabacteria group	NA	Clostridiaceae	Geosporobacter
Hathewaya histolytica	1498	Bacteria	Terrabacteria group	NA	Clostridiaceae	Hathewaya
Paraclostridium bifermentans	1490	Bacteria	Terrabacteria group	NA	Clostridiaceae	Paraclostridium
Anaerotruncus colihominis	169435	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Anaerotruncus
Mageeibacillus indolicus	884684	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Mageeibacillus
Acetivibrio thermocellus	1515	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Acetivibrio
Acetivibrio saccincola	1677857	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Acetivibrio
Acetivibrio clariflavus	288965	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Acetivibrio
Fastidiosipila sanguinis	236753	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Fastidiosipila
Ruminococcus bovis	2564099	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ruminococcus
Ruminococcus champanellensis	1161942	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ruminococcus
Faecalibacterium prausnitzii	853	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Faecalibacterium
Faecalibacterium sp. I3389	2929493	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Faecalibacterium
Monoglobus pectinilyticus	1981510	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Monoglobus
Vescimonas fastidiosa	2714353	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Vescimonas
Thermoclostridium stercorarium	1510	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Thermoclostridium
Pseudoclostridium thermosuccinogenes	84032	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Pseudoclostridium
Ruminiclostridium herbifermentans	2488810	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ruminiclostridium
Dysosmobacter sp. Marseille-Q4140	2830675	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Dysosmobacter
Dysosmobacter welbionis	2093857	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Dysosmobacter
Oscillibacter sp. NSJ-62	2763056	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Oscillibacter
Ethanoligenens harbinense	253239	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ethanoligenens
Flavonifractor plautii	292800	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Flavonifractor
Caproicibacter fermentans	2576756	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Caproicibacter
Caproicibacterium lactatifermentans	2666138	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Caproicibacterium
Pusillibacter faecalis	2714358	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Pusillibacter
Solibaculum mannosilyticum	2780922	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Solibaculum
Acutalibacter muris	1796620	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Acutalibacter
Ruthenibacterium lactatiformans	1550024	Bacteria	Terrabacteria group	NA	Oscillospiraceae	Ruthenibacterium
Clostridioides difficile	1496	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Clostridioides
Clostridioides sp. ES-S-0054-01	2770780	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Clostridioides
Clostridioides sp. ES-W-0016-02	2770788	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Clostridioides
Filifactor alocis	143361	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Filifactor
Romboutsia sp. CE17	2724150	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Romboutsia
Romboutsia ilealis	1115758	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Romboutsia
Peptoclostridium acidaminophilum	1731	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Peptoclostridium
Tepidibacter sp. 8C15b	2925782	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Tepidibacter
Paeniclostridium sordellii	1505	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Paeniclostridium
Peptacetobacter hiranonis	89152	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Peptacetobacter
Terrisporobacter sp. MCA3	2813371	Bacteria	Terrabacteria group	NA	Peptostreptococcaceae	Terrisporobacter
Cellulosilyticum lentocellum	29360	Bacteria	Terrabacteria group	NA	Cellulosilyticaceae	Cellulosilyticum
Blautia pseudococcoides	1796616	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia sp. SC05B48	2479767	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia liquoris	2779518	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Anaerocolumna chitinilytica	1727145	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerocolumna
Anaerocolumna sedimenticola	2696063	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerocolumna
Butyrivibrio hungatei	185008	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Butyrivibrio
Butyrivibrio fibrisolvens	831	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Butyrivibrio
Butyrivibrio proteoclasticus	43305	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Butyrivibrio
Anaerobutyricum hallii	39488	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerobutyricum
Lachnoclostridium sp. YL32	1834196	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
Lachnoclostridium phytofermentans	66219	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
[Clostridium] hylemonae	89153	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
Qiania dongpingensis	2763669	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Qiania
Enterocloster clostridioformis	1531	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Enterocloster
Lachnospira eligens	39485	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnospira
Faecalicatena sp. Marseille-Q4148	2823316	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Faecalicatena
Lachnoanaerobaculum umeaense	617123	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoanaerobaculum
[Clostridium] colinum	36835	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Tyzzerella
[Ruminococcus] torques	33039	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Mediterraneibacter
[Ruminococcus] gnavus	33038	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Mediterraneibacter
Roseburia hominis	301301	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Roseburia
Anaerotignum propionicum	28446	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerotignum
Anaerostipes hadrus	649756	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaerostipes
Novisyntrophococcus fermenticellae	2068655	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Novisyntrophococcus
Wujia chipingensis	2763670	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Wujia
Sellimonas intestinalis	1653434	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Sellimonas
Herbinix luporum	1679721	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Herbinix
Eubacterium limosum	1736	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Eubacterium
Eubacterium sp. NSJ-61	2764325	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Eubacterium
Alkalibacter sp. ES005	2815577	Bacteria	Terrabacteria group	NA	Eubacteriaceae	Alkalibacter
Desulforamulus reducens	59610	Bacteria	Terrabacteria group	NA	Peptococcaceae	Desulforamulus
Desulforamulus ruminis	1564	Bacteria	Terrabacteria group	NA	Peptococcaceae	Desulforamulus
Desulforamulus ferrireducens	1833852	Bacteria	Terrabacteria group	NA	Peptococcaceae	Desulforamulus
Thermanaerosceptrum fracticalcis	1712410	Bacteria	Terrabacteria group	NA	Peptococcaceae	Thermanaerosceptrum
Desulfofarcimen acetoxidans	58138	Bacteria	Terrabacteria group	NA	Peptococcaceae	Desulfofarcimen
Candidatus Formimonas warabiya	1761012	Bacteria	Terrabacteria group	NA	Peptococcaceae	Candidatus Formimonas
Candidatus Desulforudis audaxviator	471827	Bacteria	Terrabacteria group	NA	Peptococcaceae	Candidatus Desulforudis
Dehalobacterium formicoaceticum	51515	Bacteria	Terrabacteria group	NA	Peptococcaceae	Dehalobacterium
Acididesulfobacillus acetoxydans	1561005	Bacteria	Terrabacteria group	NA	Peptococcaceae	Acididesulfobacillus
Desulfitobacterium metallireducens	142877	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Desulfitobacterium
Desulfitobacterium dichloroeliminans	233055	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Desulfitobacterium
Desulfosporosinus meridiei	79209	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Desulfosporosinus
Desulfosporosinus acidiphilus	885581	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Desulfosporosinus
Syntrophobotulus glycolicus	51197	Bacteria	Terrabacteria group	NA	Desulfitobacteriaceae	Syntrophobotulus
Candidatus Syntrophocurvum alkaliphilum	2293317	Bacteria	Terrabacteria group	NA	Syntrophomonadaceae	Candidatus Syntrophocurvum
Syntrophothermus lipocalidus	86170	Bacteria	Terrabacteria group	NA	Syntrophomonadaceae	Syntrophothermus
Candidatus Contubernalis alkalaceticum	338645	Bacteria	Terrabacteria group	NA	Syntrophomonadaceae	Candidatus Contubernalis
Syntrophomonas wolfei	863	Bacteria	Terrabacteria group	NA	Syntrophomonadaceae	Syntrophomonas
Symbiobacterium thermophilum	2734	Bacteria	Terrabacteria group	NA	Symbiobacteriaceae	Symbiobacterium
Heliorestis convoluta	356322	Bacteria	Terrabacteria group	NA	Heliobacteriaceae	Heliorestis
Mogibacterium diversum	114527	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Mogibacterium
Aminipila butyrica	433296	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Aminipila
Aminipila luticellarii	2507160	Bacteria	Terrabacteria group	NA	Eubacteriales Family XIII. Incertae Sedis	Aminipila
Carboxydocella thermautotrophica	178899	Bacteria	Terrabacteria group	NA	Clostridiales Family XVI. Incertae Sedis	Carboxydocella
Thermaerobacter marianensis	73919	Bacteria	Terrabacteria group	NA	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter
Massilistercora timonensis	2086584	Bacteria	Terrabacteria group	NA	NA	Massilistercora
Petrocella atlantisensis	2173034	Bacteria	Terrabacteria group	NA	Vallitaleaceae	Petrocella
Vallitalea guaymasensis	1185412	Bacteria	Terrabacteria group	NA	Vallitaleaceae	Vallitalea
Desulfoscipio gibsoniae	102134	Bacteria	Terrabacteria group	NA	Desulfallaceae	Desulfoscipio
Christensenella sp. Marseille-P3954	2086585	Bacteria	Terrabacteria group	NA	Christensenellaceae	Christensenella
Alkalicella caledoniensis	2731377	Bacteria	Terrabacteria group	NA	Proteinivoraceae	Alkalicella
Thermincola potens	863643	Bacteria	Terrabacteria group	NA	Thermincolaceae	Thermincola
Desulfotomaculum nigrificans	1565	Bacteria	Terrabacteria group	NA	Desulfotomaculaceae	Desulfotomaculum
Thermoanaerobacter wiegelii	46354	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Thermoanaerobacter
Thermoanaerobacter kivui	2325	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Thermoanaerobacter
Thermoanaerobacter italicus	108150	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Thermoanaerobacter
Thermacetogenium phaeum	85874	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Thermacetogenium
Ammonifex degensii	42838	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Ammonifex
Moorella glycerini	55779	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Moorella
Moorella thermoacetica	1525	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Moorella
Thermanaeromonas toyohensis	161154	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Thermanaeromonas
Gelria sp. Kuro-4	2796927	Bacteria	Terrabacteria group	NA	Thermoanaerobacteraceae	Gelria
Mahella australiensis	252966	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella
Thermoanaerobacterium saccharolyticum	28896	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
Thermoanaerobacterium xylanolyticum	29329	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
Caldicellulosiruptor obsidiansis	717609	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
Caldicellulosiruptor saccharolyticus	44001	Bacteria	Terrabacteria group	NA	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
Zhaonella formicivorans	2528593	Bacteria	Terrabacteria group	NA	Zhaonellaceae	Zhaonella
Halanaerobium praevalens	2331	Bacteria	Terrabacteria group	NA	Halanaerobiaceae	Halanaerobium
